1.0-Entropy,Accuracy,Coverage,F1Measure,actual_discrim_set_size,actual_num_trials,algorithm,alpha,beta,cluster similarity threshold,dataset,epsilon,estimated_discrim_set_size,estimated_trials,experiment_ID,maxiter,minqual,num_clusters,pca,quality_max,quality_mean,quality_median,quality_min,quality_std_dev,runtime_clustering_sec,runtime_metrics_sec,subspace similarity threshold,width
0.111866,0.573913,0.675362,0.510500,2.000000,44326.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11909,0,0.0,23.000000,y,10498.046875,1386.294158,390.625000,195.312500,2482.639164,7.000000,0.000000,-1.0,0.1
0.134395,0.542029,0.742029,0.550758,2.000000,44326.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11913,0,0.0,25.000000,y,10498.046875,1373.046875,390.625000,195.312500,2456.671029,7.000000,0.000000,-1.0,0.1
0.116597,0.591304,0.930435,0.651262,2.000000,44326.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11917,0,0.0,60.000000,y,10498.046875,1099.446615,390.625000,390.625000,1770.513689,8.000000,1.000000,-1.0,0.1
0.371718,0.651042,0.687500,0.607644,2.000000,113535.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11904,0,0.0,91.000000,y,40893.554688,3568.209135,2441.406250,1220.703125,4985.096659,32.000000,1.000000,-1.0,0.1
0.371414,0.651042,0.789063,0.655257,2.000000,113535.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11900,0,0.0,107.000000,y,40893.554688,3456.757447,2441.406250,1220.703125,4577.401728,35.000000,1.000000,-1.0,0.1
0.042890,0.576812,1.000000,0.662891,2.000000,8738.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,11865,0,0.0,2862.000000,y,135168.000000,30842.364780,30720.000000,2048.000000,21786.434582,48.000000,25.000000,0.5,0.1
0.332445,0.651042,0.752604,0.617344,2.000000,113535.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11912,0,0.0,100.000000,y,40893.554688,4534.912109,2441.406250,1220.703125,5632.346795,30.000000,1.000000,-1.0,0.1
0.347165,0.651042,0.819010,0.668290,2.000000,113535.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11908,0,0.0,108.000000,y,40893.554688,4063.359013,2136.230469,1220.703125,5187.845363,37.000000,1.000000,-1.0,0.1
0.279556,0.651042,0.966146,0.735229,2.000000,113535.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11916,0,0.0,272.000000,y,40893.554688,5196.964040,3051.757813,1220.703125,5009.810712,36.000000,2.000000,-1.0,0.1
0.042890,0.576812,1.000000,0.662891,2.000000,8738.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,11893,0,0.0,2862.000000,y,135168.000000,30842.364780,30720.000000,2048.000000,21786.434582,41.000000,23.000000,0.8,0.1
0.032868,0.565217,1.000000,0.662891,2.000000,8738.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,11841,0,0.0,7739.000000,y,135168.000000,37481.522677,37888.000000,2048.000000,20796.109927,116.000000,64.000000,0.25,0.1
0.032868,0.565217,1.000000,0.662891,2.000000,8738.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,11869,0,0.0,7739.000000,y,135168.000000,37481.522677,37888.000000,2048.000000,20796.109927,122.000000,67.000000,0.5,0.1
0.032868,0.565217,1.000000,0.662891,2.000000,8738.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,11897,0,0.0,7739.000000,y,135168.000000,37481.522677,37888.000000,2048.000000,20796.109927,128.000000,67.000000,0.8,0.1
0.477020,0.649740,1.000000,0.662590,2.000000,16269.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,11864,0,0.0,13699.000000,y,1032192.000000,204606.846047,147456.000000,32768.000000,165407.796030,166.000000,104.000000,0.5,0.1
0.477020,0.649740,1.000000,0.662590,2.000000,16269.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,11892,0,0.0,13699.000000,y,1032192.000000,204606.846047,147456.000000,32768.000000,165407.796030,157.000000,102.000000,0.8,0.1
0.483057,0.649740,1.000000,0.661787,2.000000,16269.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,11840,0,0.0,15454.000000,y,1032192.000000,203790.709978,147456.000000,32768.000000,159506.221213,209.000000,139.000000,0.25,0.1
0.483057,0.649740,1.000000,0.661787,2.000000,16269.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,11868,0,0.0,15454.000000,y,1032192.000000,203790.709978,147456.000000,32768.000000,159506.221213,189.000000,138.000000,0.5,0.1
0.483057,0.649740,1.000000,0.661787,2.000000,16269.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,11896,0,0.0,15454.000000,y,1032192.000000,203790.709978,147456.000000,32768.000000,159506.221213,217.000000,136.000000,0.8,0.1
0.204684,0.547826,0.701449,0.568813,2.000000,44326.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11929,0,0.0,30.000000,y,10498.046875,1134.440104,390.625000,195.312500,2110.668710,7.000000,0.000000,0.1,0.1
0.156075,0.536232,0.773913,0.559799,2.000000,44326.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11933,0,0.0,29.000000,y,10498.046875,1126.414332,390.625000,195.312500,2139.140478,6.000000,0.000000,0.1,0.1
0.111866,0.573913,0.675362,0.510500,2.000000,44326.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11937,0,0.0,23.000000,y,10498.046875,1386.294158,390.625000,195.312500,2482.639164,7.000000,0.000000,0.1,0.1
0.134395,0.542029,0.742029,0.550758,2.000000,44326.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11941,0,0.0,25.000000,y,10498.046875,1373.046875,390.625000,195.312500,2456.671029,7.000000,0.000000,0.1,0.1
0.116597,0.591304,0.930435,0.651262,2.000000,44326.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11945,0,0.0,60.000000,y,10498.046875,1099.446615,390.625000,390.625000,1770.513689,7.000000,1.000000,0.1,0.1
0.204684,0.547826,0.701449,0.568813,2.000000,44326.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11957,0,0.0,30.000000,y,10498.046875,1134.440104,390.625000,195.312500,2110.668710,8.000000,0.000000,0.25,0.1
0.156075,0.536232,0.773913,0.559799,2.000000,44326.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11961,0,0.0,29.000000,y,10498.046875,1126.414332,390.625000,195.312500,2139.140478,7.000000,0.000000,0.25,0.1
0.371414,0.651042,0.789063,0.655257,2.000000,113535.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11928,0,0.0,107.000000,y,40893.554688,3456.757447,2441.406250,1220.703125,4577.401728,29.000000,1.000000,0.1,0.1
0.371718,0.651042,0.687500,0.607644,2.000000,113535.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11932,0,0.0,91.000000,y,40893.554688,3568.209135,2441.406250,1220.703125,4985.096659,30.000000,1.000000,0.1,0.1
0.111866,0.573913,0.675362,0.510500,2.000000,44326.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11965,0,0.0,23.000000,y,10498.046875,1386.294158,390.625000,195.312500,2482.639164,7.000000,0.000000,0.25,0.1
0.134395,0.542029,0.742029,0.550758,2.000000,44326.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11969,0,0.0,25.000000,y,10498.046875,1373.046875,390.625000,195.312500,2456.671029,7.000000,0.000000,0.25,0.1
0.347165,0.651042,0.819010,0.668290,2.000000,113535.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11936,0,0.0,108.000000,y,40893.554688,4063.359013,2136.230469,1220.703125,5187.845363,30.000000,1.000000,0.1,0.1
0.116597,0.591304,0.930435,0.651262,2.000000,44326.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11973,0,0.0,60.000000,y,10498.046875,1099.446615,390.625000,390.625000,1770.513689,7.000000,1.000000,0.25,0.1
0.332445,0.651042,0.752604,0.617344,2.000000,113535.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11940,0,0.0,100.000000,y,40893.554688,4534.912109,2441.406250,1220.703125,5632.346795,31.000000,1.000000,0.1,0.1
0.204684,0.547826,0.701449,0.568813,2.000000,44326.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11985,0,0.0,30.000000,y,10498.046875,1134.440104,390.625000,195.312500,2110.668710,7.000000,0.000000,0.5,0.1
0.279556,0.651042,0.966146,0.735229,2.000000,113535.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11944,0,0.0,272.000000,y,40893.554688,5196.964040,3051.757813,1220.703125,5009.810712,35.000000,2.000000,0.1,0.1
0.156075,0.536232,0.773913,0.559799,2.000000,44326.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11989,0,0.0,29.000000,y,10498.046875,1126.414332,390.625000,195.312500,2139.140478,7.000000,0.000000,0.5,0.1
0.371414,0.651042,0.789063,0.655257,2.000000,113535.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11956,0,0.0,107.000000,y,40893.554688,3456.757447,2441.406250,1220.703125,4577.401728,32.000000,1.000000,0.25,0.1
0.347165,0.651042,0.819010,0.668290,2.000000,113535.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11964,0,0.0,108.000000,y,40893.554688,4063.359013,2136.230469,1220.703125,5187.845363,30.000000,1.000000,0.25,0.1
0.111866,0.573913,0.675362,0.510500,2.000000,44326.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11993,0,0.0,23.000000,y,10498.046875,1386.294158,390.625000,195.312500,2482.639164,8.000000,0.000000,0.5,0.1
0.134395,0.542029,0.742029,0.550758,2.000000,44326.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11997,0,0.0,25.000000,y,10498.046875,1373.046875,390.625000,195.312500,2456.671029,7.000000,0.000000,0.5,0.1
0.332445,0.651042,0.752604,0.617344,2.000000,113535.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11968,0,0.0,100.000000,y,40893.554688,4534.912109,2441.406250,1220.703125,5632.346795,31.000000,1.000000,0.25,0.1
0.116597,0.591304,0.930435,0.651262,2.000000,44326.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,12001,0,0.0,60.000000,y,10498.046875,1099.446615,390.625000,390.625000,1770.513689,9.000000,1.000000,0.5,0.1
0.017704,0.579710,0.982609,0.363636,2.000000,44326.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,8941,0,1000.0,1.000000,y,82763.671875,82763.671875,82763.671875,82763.671875,NaN,8.000000,0.000000,0.8,0.5
0.371414,0.651042,0.789063,0.655257,2.000000,113535.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11984,0,0.0,107.000000,y,40893.554688,3456.757447,2441.406250,1220.703125,4577.401728,31.000000,1.000000,0.5,0.1
0.371718,0.651042,0.687500,0.607644,2.000000,113535.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11988,0,0.0,91.000000,y,40893.554688,3568.209135,2441.406250,1220.703125,4985.096659,32.000000,1.000000,0.5,0.1
0.347165,0.651042,0.819010,0.668290,2.000000,113535.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11992,0,0.0,108.000000,y,40893.554688,4063.359013,2136.230469,1220.703125,5187.845363,31.000000,1.000000,0.5,0.1
0.332445,0.651042,0.752604,0.617344,2.000000,113535.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,11996,0,0.0,100.000000,y,40893.554688,4534.912109,2441.406250,1220.703125,5632.346795,33.000000,1.000000,0.5,0.1
0.279556,0.651042,0.966146,0.735229,2.000000,113535.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,12000,0,0.0,272.000000,y,40893.554688,5196.964040,3051.757813,1220.703125,5009.810712,34.000000,2.000000,0.5,0.1
0.074971,0.643229,0.945313,0.390701,2.000000,113535.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,8940,0,1000.0,1.000000,y,1107788.085938,1107788.085938,1107788.085938,1107788.085938,NaN,39.000000,0.000000,0.8,0.5
0.043322,0.617391,1.000000,0.662891,2.000000,44326.000000,MOCCA,0.05,0.4,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11921,0,0.0,6187.000000,y,10498.046875,2781.340601,2148.437500,195.312500,2381.038523,286.000000,47.000000,-1.0,0.1
0.043322,0.617391,1.000000,0.662891,2.000000,44326.000000,MOCCA,0.05,0.4,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,11949,0,0.0,6187.000000,y,10498.046875,2781.340601,2148.437500,195.312500,2381.038523,334.000000,56.000000,0.1,0.1
0.204684,0.547826,0.701449,0.568813,2.000000,44326.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,12013,0,0.0,30.000000,y,10498.046875,1134.440104,390.625000,195.312500,2110.668710,7.000000,0.000000,0.8,0.1
0.156075,0.536232,0.773913,0.559799,2.000000,44326.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,12017,0,0.0,29.000000,y,10498.046875,1126.414332,390.625000,195.312500,2139.140478,7.000000,0.000000,0.8,0.1
0.111866,0.573913,0.675362,0.510500,2.000000,44326.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,12021,0,0.0,23.000000,y,10498.046875,1386.294158,390.625000,195.312500,2482.639164,7.000000,0.000000,0.8,0.1
0.134395,0.542029,0.742029,0.550758,2.000000,44326.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,12025,0,0.0,25.000000,y,10498.046875,1373.046875,390.625000,195.312500,2456.671029,8.000000,0.000000,0.8,0.1
0.116597,0.591304,0.930435,0.651262,2.000000,44326.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,12029,0,0.0,60.000000,y,10498.046875,1099.446615,390.625000,390.625000,1770.513689,7.000000,1.000000,0.8,0.1
0.371414,0.651042,0.789063,0.655257,2.000000,113535.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,12012,0,0.0,107.000000,y,40893.554688,3456.757447,2441.406250,1220.703125,4577.401728,31.000000,1.000000,0.8,0.1
0.371718,0.651042,0.687500,0.607644,2.000000,113535.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,12016,0,0.0,91.000000,y,40893.554688,3568.209135,2441.406250,1220.703125,4985.096659,30.000000,1.000000,0.8,0.1
0.118718,0.582609,0.573913,0.469485,2.000000,8738.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,12041,0,1000.0,24.000000,y,135168.000000,17152.000000,4608.000000,2048.000000,31596.808821,3.000000,0.000000,-1.0,0.1
0.366322,0.651042,0.687500,0.606187,2.000000,16269.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,12040,0,1000.0,98.000000,y,1032192.000000,88272.979592,49152.000000,32768.000000,118442.231951,7.000000,0.000000,-1.0,0.1
0.347165,0.651042,0.819010,0.668290,2.000000,113535.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,12020,0,0.0,108.000000,y,40893.554688,4063.359013,2136.230469,1220.703125,5187.845363,31.000000,1.000000,0.8,0.1
0.119054,0.585507,0.594203,0.478619,2.000000,8738.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,12049,0,1000.0,21.000000,y,135168.000000,20577.523810,3072.000000,2048.000000,33839.915236,3.000000,0.000000,-1.0,0.1
0.385232,0.651042,0.619792,0.591850,2.000000,16269.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,12048,0,1000.0,84.000000,y,1032192.000000,99864.380952,65536.000000,32768.000000,135884.515617,6.000000,1.000000,-1.0,0.1
0.332445,0.651042,0.752604,0.617344,2.000000,113535.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,12024,0,0.0,100.000000,y,40893.554688,4534.912109,2441.406250,1220.703125,5632.346795,33.000000,1.000000,0.8,0.1
0.356434,0.651042,0.695313,0.614885,2.000000,16269.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,12052,0,1000.0,93.000000,y,1032192.000000,116097.376344,65536.000000,32768.000000,145175.793151,6.000000,1.000000,-1.0,0.1
0.279556,0.651042,0.966146,0.735229,2.000000,113535.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,12028,0,0.0,272.000000,y,40893.554688,5196.964040,3051.757813,1220.703125,5009.810712,34.000000,2.000000,0.8,0.1
0.118718,0.582609,0.573913,0.469485,2.000000,8738.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,12069,0,1000.0,24.000000,y,135168.000000,17152.000000,4608.000000,2048.000000,31596.808821,3.000000,0.000000,0.1,0.1
0.214426,0.585507,0.571014,0.489383,2.000000,8738.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,12073,0,1000.0,28.000000,y,135168.000000,14665.142857,3584.000000,2048.000000,29708.491443,2.000000,0.000000,0.1,0.1
0.307297,0.651042,0.618490,0.554734,2.000000,16269.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,12072,0,1000.0,90.000000,y,1032192.000000,86835.200000,49152.000000,32768.000000,124303.362043,7.000000,1.000000,0.1,0.1
0.119054,0.585507,0.594203,0.478619,2.000000,8738.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,12077,0,1000.0,21.000000,y,135168.000000,20577.523810,3072.000000,2048.000000,33839.915236,3.000000,0.000000,0.1,0.1
0.385232,0.651042,0.619792,0.591850,2.000000,16269.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,12076,0,1000.0,84.000000,y,1032192.000000,99864.380952,65536.000000,32768.000000,135884.515617,6.000000,1.000000,0.1,0.1
0.115184,0.556522,0.744928,0.558832,2.000000,8738.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,12085,0,1000.0,28.000000,y,135168.000000,16676.571429,5120.000000,2048.000000,28742.154536,3.000000,0.000000,0.1,0.1
0.282270,0.651042,0.885417,0.698021,2.000000,16269.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,12084,0,1000.0,189.000000,y,1032192.000000,131158.687831,81920.000000,32768.000000,123932.865747,7.000000,1.000000,0.1,0.1
0.118718,0.582609,0.573913,0.469485,2.000000,8738.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,12097,0,1000.0,24.000000,y,135168.000000,17152.000000,4608.000000,2048.000000,31596.808821,3.000000,0.000000,0.25,0.1
0.017704,0.579710,0.982609,0.363636,2.000000,44326.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,8945,0,1000.0,1.000000,y,82763.671875,82763.671875,82763.671875,82763.671875,NaN,7.000000,0.000000,0.8,0.5
0.017704,0.579710,0.982609,0.363636,2.000000,44326.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,8949,0,1000.0,1.000000,y,82763.671875,82763.671875,82763.671875,82763.671875,NaN,7.000000,0.000000,0.8,0.5
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,9025,0,0.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.25,0.01
0.027061,0.579710,0.994203,0.405205,2.000000,44326.000000,MOCCA,0.05,0.4,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,8953,0,1000.0,3.000000,y,82763.671875,28971.354167,2197.265625,1953.125000,46585.673597,8.000000,0.000000,0.8,0.5
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,9029,0,0.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.25,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,9024,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,8.000000,1.000000,0.25,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,9028,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.25,0.01
0.074971,0.643229,0.945313,0.390701,2.000000,113535.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,8944,0,1000.0,1.000000,y,1107788.085938,1107788.085938,1107788.085938,1107788.085938,NaN,37.000000,0.000000,0.8,0.5
